source,target,p_edge
mental_repetition,emotional_insecurity,0.000000
mental_repetition,emotional_instability,0.000000
mental_repetition,emotional_intensity,0.000000
mental_repetition,emotional_management,0.000000
mental_repetition,emotional_overwhelm,0.000000
mental_repetition,emotional_persistence,0.000000
mental_repetition,emotional_protection,0.000000
mental_repetition,emotional_reactivity,0.000000
mental_repetition,emotional_recovery,0.000000
mental_repetition,emotional_resilience,0.000000
mental_repetition,emotional_safety,0.000000
mental_repetition,emotional_scarring,0.000000
mental_repetition,emotional_shutdown,0.000000
mental_repetition,emotional_stability,0.000000
mental_repetition,emotional_struggle,0.000000
mental_repetition,emotional_suppression,0.000000
mental_repetition,emotional_tension,0.000000
mental_repetition,emotional_triggers,0.000000
mental_repetition,emotional_unsettledness,0.000000
mental_repetition,energy_depletion,0.000000
mental_repetition,energy_expenditure,0.000000
mental_repetition,energy_level,0.000000
mental_repetition,engagement_effort_aversion,0.000000
mental_repetition,engagement_in_hobbies,0.000000
mental_repetition,engagement_with_world,0.000000
mental_repetition,environmental_change,0.000000
mental_repetition,environmental_control,0.000000
mental_repetition,environmental_disruption,0.000000
mental_repetition,environmental_instability,0.000000
mental_repetition,environmental_safety,0.000000
mental_repetition,environmental_scanning,0.000000
mental_repetition,environmental_stress,0.000000
mental_repetition,environmental_unsafety,0.000000
mental_repetition,exercise_routine,0.000000
mental_repetition,exhaustion,0.000000
mental_repetition,external_demands,0.000000
mental_repetition,external_pressure,0.000000
mental_repetition,family_support,0.000000
mental_repetition,fear,0.000000
mental_repetition,fear_of_abandonment,0.000000
mental_repetition,fear_of_chaos,0.000000
mental_repetition,fear_of_failure,0.000000
mental_repetition,fear_of_triggering_others,0.000000
mental_repetition,fear_of_vulnerability,0.000000
mental_repetition,feeling_trapped,0.000715
mental_repetition,feeling_unsafe,0.000000
mental_repetition,feeling_unsupported,0.000000
mental_repetition,financial_stress,0.000000
mental_repetition,focus,0.000000
mental_repetition,functional_impairment,0.000000
mental_repetition,gardening_hobby,0.000000
mental_repetition,geographic_location,0.000000
mental_repetition,geographic_relocation,0.000000
mental_repetition,health_consciousness,0.000000
mental_repetition,high_alert_state,0.000000
mental_repetition,home_environmental_stress,0.000000
mental_repetition,hopelessness,0.000000
mental_repetition,impulsivity,0.000000
mental_repetition,independent_living,0.000000
mental_repetition,insecurity,0.000000
mental_repetition,instability,0.000000
mental_repetition,instability_in_early_years,0.000000
mental_repetition,internal_alarm_management,0.000000
mental_repetition,internal_conflict,0.000000
mental_repetition,internal_instability,0.000000
mental_repetition,internal_map,0.000000
mental_repetition,internal_momentum,0.000000
mental_repetition,internal_noise,0.000000
mental_repetition,internal_restlessness,0.000000
mental_repetition,internal_strain,0.000000
mental_repetition,internalized_negativity,0.000000
mental_repetition,internalized_threat_response,0.000000
mental_repetition,intrusive_thoughts,0.000000
mental_repetition,lack_of_control,0.000000
mental_repetition,lack_of_peace,0.000000
mental_repetition,lack_of_purpose,0.000000
mental_repetition,lack_of_safety,0.000000
mental_repetition,life_changes,0.000000
mental_repetition,life_demand_balance,0.000000
mental_repetition,life_demands,0.000000
mental_repetition,life_stress,0.000000
mental_repetition,living_situation,0.000000
mental_repetition,loneliness,0.000000
mental_repetition,loss_of_balance,0.000000
mental_repetition,loss_of_control,0.000000
mental_repetition,loss_of_drive,0.000000
mental_repetition,loss_of_emotional_control,0.000000
mental_repetition,loss_of_energy,0.000000
mental_repetition,loss_of_interest,0.000000
mental_repetition,low_energy,0.000000
mental_repetition,marital_tension,0.000000
mental_repetition,mental_demands,0.000000
mental_repetition,mental_distraction,0.000000
mental_repetition,mental_focus,0.000000
mental_repetition,mental_load,0.000000
mental_repetition,mental_looping,0.000000
mental_repetition,mental_preoccupation,0.000000
mental_repetition,mental_rehearsal,0.000000
mental_repetition,mental_rumination,0.000000
mental_repetition,mental_struggle,0.000000
mental_repetition,mental_volatility,0.000000
mental_repetition,need_for_control,0.000000
mental_repetition,need_for_safety,0.000000
mental_repetition,need_for_security,0.000000
mental_repetition,negative_interactions,0.000000
mental_repetition,negative_outlook_on_future,0.000000
mental_repetition,negative_thought_patterns,0.000000
mental_repetition,new_environment,0.000000
mental_repetition,obligation_overload,0.000000
mental_repetition,obligations,0.000000
mental_repetition,obsessive_behavior,0.000000
mental_repetition,obsessive_thinking,0.000000
mental_repetition,occupation,0.000000
mental_repetition,operating_capacity,0.000000
mental_repetition,painting,0.000000
mental_repetition,painting_miniatures,0.000000
mental_repetition,parental_volatility,0.000000
mental_repetition,past_shaping_present,0.000000
mental_repetition,past_trauma,0.000000
mental_repetition,patterned_behavior,0.000000
mental_repetition,peace,0.000000
mental_repetition,perceived_current_environment,0.000000
mental_repetition,perceived_failure,0.000000
mental_repetition,perceived_lack_of_control,0.000000
mental_repetition,perceived_progress_towards_goals,0.000000
mental_repetition,perception_of_world,0.000000
mental_repetition,perfectionism,0.000000
mental_repetition,permanent_tension,0.000000
mental_repetition,perpetual_strain,0.000000
mental_repetition,persistence,0.000000
mental_repetition,persistent_anxiety,0.000000
mental_repetition,persistent_sense_of_instability,0.000000
mental_repetition,persistent_weight,0.000000
mental_repetition,pessimistic_expectations,0.000000
mental_repetition,physical_health,0.000000
mental_repetition,physical_sensation_of_anxiety,0.000000
mental_repetition,physical_symptoms,0.000000
mental_repetition,planning_ineffectiveness,0.000000
mental_repetition,poor_social_connections,0.000000
mental_repetition,poor_work_life_balance,0.000000
mental_repetition,pottery_hobby,0.000000
mental_repetition,powerlessness,0.000000
mental_repetition,preference_for_alone_time,0.000000
mental_repetition,preoccupation_with_past,0.000000
mental_repetition,pressure_handling_difficulty,0.000000
mental_repetition,pressure_sensitivity,0.000000
mental_repetition,productivity,0.000000
mental_repetition,projected_calm,0.000000
mental_repetition,reactive_behavior,0.000000
mental_repetition,reflective_thinking,0.000000
mental_repetition,regret,0.000000
mental_repetition,relationship_stress,0.000000
mental_repetition,relaxation,0.000000
mental_repetition,relaxation_ability,0.000000
mental_repetition,relaxation_difficulty,0.000000
mental_repetition,residential_location,0.000000
mental_repetition,responsibility,0.000000
mental_repetition,restlessness,0.000000
mental_repetition,rigid_control,0.000000
mental_repetition,role_playing,0.000000
mental_repetition,sadness,0.000000
mental_repetition,safety_perspective,0.000000
mental_repetition,schedule_management,0.000000
mental_repetition,security,0.000000
mental_repetition,security_concerns,0.000000
mental_repetition,security_insecurity,0.000000
mental_repetition,security_need,0.000000
mental_repetition,self_care,0.000000
mental_repetition,self_care_activity,0.000000
mental_repetition,self_care_effort,0.000000
mental_repetition,self_care_efforts,0.000000
mental_repetition,self_control_difficulty,0.000000
mental_repetition,self_criticism,0.000000
mental_repetition,self_distancing,0.000000
mental_repetition,self_distraction,0.000000
mental_repetition,self_focus,0.000000
mental_repetition,self_identification_with_past_patterns,0.000000
mental_repetition,self_management,0.000000
mental_repetition,self_perceived_failure,0.000000
mental_repetition,self_protection,0.000000
mental_repetition,self_protection_patterns,0.000000
mental_repetition,self_recognition,0.000000
mental_repetition,self_reconciliation,0.000000
mental_repetition,self_reflection,0.000000
mental_repetition,self_reliance,0.000000
mental_repetition,self_sabotaging_behavior,0.000000
mental_repetition,sense_of_security,0.000000
mental_repetition,sleep_deprivation,0.000000
mental_repetition,sleep_disturbance,0.000000
mental_repetition,sleep_quality,0.000000
mental_repetition,social_anxiety,0.000000
mental_repetition,social_commitment,0.000000
mental_repetition,social_concealment,0.000000
mental_repetition,social_connection,0.000000
mental_repetition,social_interaction_impact,0.000000
mental_repetition,social_isolation,0.000000
mental_repetition,stability,0.000000
mental_repetition,stress,0.000000
mental_repetition,struggle_to_find_peace,0.000000
mental_repetition,struggle_with_contentment,0.000000
mental_repetition,struggle_with_peace,0.000000
mental_repetition,struggle_with_purpose,0.000000
mental_repetition,survival_mode,0.000000
mental_repetition,survival_pattern,0.000000
mental_repetition,task_focus,0.000000
mental_repetition,temperament,0.000000
mental_repetition,therapeutic_activity,0.000000
mental_repetition,time_demands,0.000000
mental_repetition,time_management,0.000000
mental_repetition,trauma,0.000000
mental_repetition,travel,0.000000
mental_repetition,trust_issues,0.000000
mental_repetition,uncertainty,0.000000
mental_repetition,unhealthy_coping,0.000000
mental_repetition,unpredictable_outbursts,0.000000
mental_repetition,unrealistic_expectations,0.000000
mental_repetition,unsafe_environment,0.000000
mental_repetition,unstable_emotional_state,0.000000
mental_repetition,upbringing_influence_on_mood,0.000000
mental_repetition,vivid_memories,0.000000
mental_repetition,void_left_by_childhood,0.000000
mental_repetition,volatility,0.000000
mental_repetition,vulnerability,0.000000
mental_repetition,work_family_obligations,0.000000
mental_repetition,work_performance,0.000000
mental_repetition,workplace_friction,0.000000
mental_repetition,yoga_practice,0.000000
mental_rumination,adult_pressure,0.000000
mental_rumination,adverse_childhood_experiences,0.000000
mental_rumination,adverse_environmental_factors,0.000000
mental_rumination,adversity,0.000000
mental_rumination,analytical_thinking,0.001741
mental_rumination,anger,0.000000
mental_rumination,anxiety,0.000000
mental_rumination,anxiety_aftermath,0.000000
mental_rumination,anxiety_in_adult_relationships,0.000000
mental_rumination,atmosphere_management,0.000000
mental_rumination,avoidance,0.000000
mental_rumination,basic_security,0.000000
mental_rumination,behavioral_adjustment,0.000000
mental_rumination,budget_management,0.000000
mental_rumination,burden_absorption,0.000000
mental_rumination,burnout,0.000000
mental_rumination,capacity_to_engage,0.000000
mental_rumination,career_demands,0.000000
mental_rumination,career_progress,0.000000
mental_rumination,career_stress,0.000000
mental_rumination,chaos_at_home,0.000000
mental_rumination,chronic_stress,0.000000
mental_rumination,conflict_avoidance,0.000000
mental_rumination,contentment,0.000000
mental_rumination,control,0.000000
mental_rumination,coping_mechanism,0.000000
mental_rumination,creative_activity,0.000000
mental_rumination,crisis_anticipation,0.000000
mental_rumination,crisis_management,0.000000
mental_rumination,daily_grind,0.000000
mental_rumination,daily_life_balance,0.000000
mental_rumination,daily_routine,0.000000
mental_rumination,defensiveness,0.000000
mental_rumination,demands,0.000000
mental_rumination,demands_persistence,0.000000
mental_rumination,depression,0.105168
mental_rumination,desire_for_safety,0.000000
mental_rumination,desire_to_engage,0.000000
mental_rumination,dietary_changes,0.000000
mental_rumination,difficulty_functioning,0.000000
mental_rumination,difficulty_pivoting_attention,0.000715
mental_rumination,difficulty_self_regulation,0.000000
mental_rumination,disconnection_from_past_self,0.000000
mental_rumination,disconnection_from_world,0.000000
mental_rumination,distraction,0.000709
mental_rumination,eating_habits,0.000000
mental_rumination,embarrassment,0.000000
mental_rumination,emotional_bracing,0.000000
mental_rumination,emotional_breakdown,0.000000
mental_rumination,emotional_capacity,0.000000
mental_rumination,emotional_carryover,0.000000
mental_rumination,emotional_cycle,0.000000
mental_rumination,emotional_disconnection,0.000000
mental_rumination,emotional_distress,0.001661
mental_rumination,emotional_dysregulation,0.000828
mental_rumination,emotional_emptiness,0.000000
mental_rumination,emotional_energy,0.000000
mental_rumination,emotional_exhaustion,0.006916
mental_rumination,emotional_guardedness,0.000000
mental_rumination,emotional_heaviness,0.000000
mental_rumination,emotional_insecurity,0.000000
mental_rumination,emotional_instability,0.000001
mental_rumination,emotional_intensity,0.000000
mental_rumination,emotional_management,0.000000
mental_rumination,emotional_overwhelm,0.000000
mental_rumination,emotional_persistence,0.000000
mental_rumination,emotional_protection,0.000000
mental_rumination,emotional_reactivity,0.000000
mental_rumination,emotional_recovery,0.000000
mental_rumination,emotional_resilience,0.000000
mental_rumination,emotional_safety,0.000000
mental_rumination,emotional_scarring,0.000000
mental_rumination,emotional_shutdown,0.000000
mental_rumination,emotional_stability,0.000000
mental_rumination,emotional_struggle,0.000000
mental_rumination,emotional_suppression,0.000000
mental_rumination,emotional_tension,0.000000
mental_rumination,emotional_triggers,0.000000
mental_rumination,emotional_unsettledness,0.000000
mental_rumination,energy_depletion,0.000000
mental_rumination,energy_expenditure,0.000000
mental_rumination,energy_level,0.000713
mental_rumination,engagement_effort_aversion,0.000000
mental_rumination,engagement_in_hobbies,0.001259
mental_rumination,engagement_with_world,0.000000
mental_rumination,environmental_change,0.000000
mental_rumination,environmental_control,0.000000
mental_rumination,environmental_disruption,0.000000
mental_rumination,environmental_instability,0.000000
mental_rumination,environmental_safety,0.000000
mental_rumination,environmental_scanning,0.000000
mental_rumination,environmental_stress,0.000000
mental_rumination,environmental_unsafety,0.000000
mental_rumination,exercise_routine,0.000000
mental_rumination,exhaustion,0.018116
mental_rumination,external_demands,0.000000
mental_rumination,external_pressure,0.000000
mental_rumination,family_support,0.000000
mental_rumination,fear,0.000000
mental_rumination,fear_of_abandonment,0.000000
mental_rumination,fear_of_chaos,0.000000
mental_rumination,fear_of_failure,0.000000
mental_rumination,fear_of_triggering_others,0.000000
mental_rumination,fear_of_vulnerability,0.000000
mental_rumination,feeling_trapped,0.000000
mental_rumination,feeling_unsafe,0.000000
mental_rumination,feeling_unsupported,0.000000
mental_rumination,financial_stress,0.000000
mental_rumination,focus,0.000000
mental_rumination,functional_impairment,0.000000
mental_rumination,gardening_hobby,0.000000
mental_rumination,geographic_location,0.000000
mental_rumination,geographic_relocation,0.000000
mental_rumination,health_consciousness,0.000000
mental_rumination,high_alert_state,0.000000
mental_rumination,home_environmental_stress,0.000000
mental_rumination,hopelessness,0.003304
mental_rumination,impulsivity,0.000000
mental_rumination,independent_living,0.000000
mental_rumination,insecurity,0.000000
mental_rumination,instability,0.000000
mental_rumination,instability_in_early_years,0.000000
mental_rumination,internal_alarm_management,0.000000
mental_rumination,internal_conflict,0.000000
mental_rumination,internal_instability,0.000000
mental_rumination,internal_map,0.000000
mental_rumination,internal_momentum,0.000117
mental_rumination,internal_noise,0.000000
mental_rumination,internal_restlessness,0.000000
mental_rumination,internal_strain,0.000000
mental_rumination,internalized_negativity,0.000000
mental_rumination,internalized_threat_response,0.000000
mental_rumination,intrusive_thoughts,0.000000
mental_rumination,lack_of_control,0.000000
mental_rumination,lack_of_peace,0.000000
mental_rumination,lack_of_purpose,0.000000
mental_rumination,lack_of_safety,0.000000
mental_rumination,life_changes,0.000000
mental_rumination,life_demand_balance,0.000000
mental_rumination,life_demands,0.000000
mental_rumination,life_stress,0.000000
mental_rumination,living_situation,0.000000
mental_rumination,loneliness,0.000000
mental_rumination,loss_of_balance,0.000000
mental_rumination,loss_of_control,0.000000
mental_rumination,loss_of_drive,0.000000
mental_rumination,loss_of_emotional_control,0.000000
mental_rumination,loss_of_energy,0.000000
mental_rumination,loss_of_interest,0.000000
mental_rumination,low_energy,0.000000
mental_rumination,marital_tension,0.000000
mental_rumination,mental_demands,0.000000
mental_rumination,mental_distraction,0.000000
mental_rumination,mental_focus,0.000000
mental_rumination,mental_load,0.000000
mental_rumination,mental_looping,0.000010
mental_rumination,mental_preoccupation,0.000000
mental_rumination,mental_rehearsal,0.000000
mental_rumination,mental_repetition,0.000000
mental_rumination,mental_struggle,0.000814
mental_rumination,mental_volatility,0.000000
mental_rumination,need_for_control,0.000000
mental_rumination,need_for_safety,0.000000
mental_rumination,need_for_security,0.000000
mental_rumination,negative_interactions,0.000000
mental_rumination,negative_outlook_on_future,0.000000
mental_rumination,negative_thought_patterns,0.000172
mental_rumination,new_environment,0.000000
mental_rumination,obligation_overload,0.000000
mental_rumination,obligations,0.000000
mental_rumination,obsessive_behavior,0.000000
mental_rumination,obsessive_thinking,0.000000
mental_rumination,occupation,0.000000
mental_rumination,operating_capacity,0.000000
mental_rumination,painting,0.000000
mental_rumination,painting_miniatures,0.000000
mental_rumination,parental_volatility,0.000000
mental_rumination,past_shaping_present,0.000000
mental_rumination,past_trauma,0.000000
mental_rumination,patterned_behavior,0.000000
mental_rumination,peace,0.000000
mental_rumination,perceived_current_environment,0.000000
mental_rumination,perceived_failure,0.000000
mental_rumination,perceived_lack_of_control,0.000000
mental_rumination,perceived_progress_towards_goals,0.000000
mental_rumination,perception_of_world,0.000000
mental_rumination,perfectionism,0.000000
mental_rumination,permanent_tension,0.000000
mental_rumination,perpetual_strain,0.000000
mental_rumination,persistence,0.000000
mental_rumination,persistent_anxiety,0.000000
mental_rumination,persistent_sense_of_instability,0.000000
mental_rumination,persistent_weight,0.000000
mental_rumination,pessimistic_expectations,0.000000
mental_rumination,physical_health,0.000000
mental_rumination,physical_sensation_of_anxiety,0.000000
mental_rumination,physical_symptoms,0.000000
mental_rumination,planning_ineffectiveness,0.000000
mental_rumination,poor_social_connections,0.000000
mental_rumination,poor_work_life_balance,0.000000
mental_rumination,pottery_hobby,0.000000
mental_rumination,powerlessness,0.000000
mental_rumination,preference_for_alone_time,0.000000
mental_rumination,preoccupation_with_past,0.000000
mental_rumination,pressure_handling_difficulty,0.000000
mental_rumination,pressure_sensitivity,0.000000
mental_rumination,productivity,0.000000
mental_rumination,projected_calm,0.000000
mental_rumination,reactive_behavior,0.000000
mental_rumination,reflective_thinking,0.000000
mental_rumination,regret,0.000000
mental_rumination,relationship_stress,0.000000
mental_rumination,relaxation,0.000000
mental_rumination,relaxation_ability,0.000000
mental_rumination,relaxation_difficulty,0.000715
mental_rumination,residential_location,0.000000
mental_rumination,responsibility,0.000000
mental_rumination,restlessness,0.000000
mental_rumination,rigid_control,0.000000
mental_rumination,role_playing,0.000000
mental_rumination,sadness,0.000000
mental_rumination,safety_perspective,0.000000
mental_rumination,schedule_management,0.000000
mental_rumination,security,0.000000
mental_rumination,security_concerns,0.000000
mental_rumination,security_insecurity,0.000000
mental_rumination,security_need,0.000000
mental_rumination,self_care,0.000000
mental_rumination,self_care_activity,0.000000
mental_rumination,self_care_effort,0.000000
mental_rumination,self_care_efforts,0.000000
mental_rumination,self_control_difficulty,0.000000
mental_rumination,self_criticism,0.001646
mental_rumination,self_distancing,0.000000
mental_rumination,self_distraction,0.000003
mental_rumination,self_focus,0.000000
mental_rumination,self_identification_with_past_patterns,0.000000
mental_rumination,self_management,0.000000
mental_rumination,self_perceived_failure,0.000000
mental_rumination,self_protection,0.000000
mental_rumination,self_protection_patterns,0.000000
mental_rumination,self_recognition,0.000000
mental_rumination,self_reconciliation,0.000000
mental_rumination,self_reflection,0.000000
mental_rumination,self_reliance,0.000000
mental_rumination,self_sabotaging_behavior,0.000000
mental_rumination,sense_of_security,0.000000
mental_rumination,sleep_deprivation,0.000000
mental_rumination,sleep_disturbance,0.003090
mental_rumination,sleep_quality,0.000000
mental_rumination,social_anxiety,0.000000
mental_rumination,social_commitment,0.000000
mental_rumination,social_concealment,0.000000
mental_rumination,social_connection,0.000000
mental_rumination,social_interaction_impact,0.000000
mental_rumination,social_isolation,0.000000
mental_rumination,stability,0.000000
mental_rumination,stress,0.000000
mental_rumination,struggle_to_find_peace,0.000000
mental_rumination,struggle_with_contentment,0.000000
mental_rumination,struggle_with_peace,0.000000
mental_rumination,struggle_with_purpose,0.000000
mental_rumination,survival_mode,0.000000
mental_rumination,survival_pattern,0.000000
mental_rumination,task_focus,0.000715
mental_rumination,temperament,0.000000
mental_rumination,therapeutic_activity,0.000000
mental_rumination,time_demands,0.000000
mental_rumination,time_management,0.000000
mental_rumination,trauma,0.000000
mental_rumination,travel,0.000000
mental_rumination,trust_issues,0.000000
mental_rumination,uncertainty,0.000000
mental_rumination,unhealthy_coping,0.000000
mental_rumination,unpredictable_outbursts,0.000000
mental_rumination,unrealistic_expectations,0.000000
mental_rumination,unsafe_environment,0.000000
mental_rumination,unstable_emotional_state,0.000000
mental_rumination,upbringing_influence_on_mood,0.000000
mental_rumination,vivid_memories,0.000000
mental_rumination,void_left_by_childhood,0.000000
mental_rumination,volatility,0.000000
mental_rumination,vulnerability,0.000000
mental_rumination,work_family_obligations,0.000000
mental_rumination,work_performance,0.000000
mental_rumination,workplace_friction,0.000000
mental_rumination,yoga_practice,0.000000
mental_struggle,adult_pressure,0.000000
mental_struggle,adverse_childhood_experiences,0.000000
mental_struggle,adverse_environmental_factors,0.000000
mental_struggle,adversity,0.000000
mental_struggle,analytical_thinking,0.000000
mental_struggle,anger,0.000000
mental_struggle,anxiety,0.000000
mental_struggle,anxiety_aftermath,0.000000
mental_struggle,anxiety_in_adult_relationships,0.000000
mental_struggle,atmosphere_management,0.000000
mental_struggle,avoidance,0.000000
mental_struggle,basic_security,0.000000
mental_struggle,behavioral_adjustment,0.000000
mental_struggle,budget_management,0.000000
mental_struggle,burden_absorption,0.000000
mental_struggle,burnout,0.000000
mental_struggle,capacity_to_engage,0.000000
mental_struggle,career_demands,0.000000
mental_struggle,career_progress,0.000000
mental_struggle,career_stress,0.000000
mental_struggle,chaos_at_home,0.000000
mental_struggle,chronic_stress,0.000000
mental_struggle,conflict_avoidance,0.000000
mental_struggle,contentment,0.000000
mental_struggle,control,0.000000
mental_struggle,coping_mechanism,0.000000
mental_struggle,creative_activity,0.000000
mental_struggle,crisis_anticipation,0.000000
mental_struggle,crisis_management,0.000000
mental_struggle,daily_grind,0.000000
mental_struggle,daily_life_balance,0.000000
mental_struggle,daily_routine,0.000000
mental_struggle,defensiveness,0.000000
mental_struggle,demands,0.000000
mental_struggle,demands_persistence,0.000000
mental_struggle,depression,0.000000
mental_struggle,desire_for_safety,0.000000
mental_struggle,desire_to_engage,0.000000
mental_struggle,dietary_changes,0.000000
mental_struggle,difficulty_functioning,0.000000
mental_struggle,difficulty_pivoting_attention,0.000000
mental_struggle,difficulty_self_regulation,0.000000
mental_struggle,disconnection_from_past_self,0.000000
mental_struggle,disconnection_from_world,0.000000
mental_struggle,distraction,0.000000
mental_struggle,eating_habits,0.000000
mental_struggle,embarrassment,0.000000
mental_struggle,emotional_bracing,0.000000
mental_struggle,emotional_breakdown,0.000000
mental_struggle,emotional_capacity,0.000000
mental_struggle,emotional_carryover,0.000000
mental_struggle,emotional_cycle,0.000000
mental_struggle,emotional_disconnection,0.000000
mental_struggle,emotional_distress,0.000000
mental_struggle,emotional_dysregulation,0.000000
mental_struggle,emotional_emptiness,0.000000
mental_struggle,emotional_energy,0.000000
mental_struggle,emotional_exhaustion,0.000000
mental_struggle,emotional_guardedness,0.000000
mental_struggle,emotional_heaviness,0.000000
mental_struggle,emotional_insecurity,0.000000
mental_struggle,emotional_instability,0.000000
mental_struggle,emotional_intensity,0.000000
mental_struggle,emotional_management,0.000000
mental_struggle,emotional_overwhelm,0.000000
mental_struggle,emotional_persistence,0.000000
mental_struggle,emotional_protection,0.000000
mental_struggle,emotional_reactivity,0.000000
mental_struggle,emotional_recovery,0.000000
mental_struggle,emotional_resilience,0.000000
mental_struggle,emotional_safety,0.000000
mental_struggle,emotional_scarring,0.000000
mental_struggle,emotional_shutdown,0.000000
mental_struggle,emotional_stability,0.000000
mental_struggle,emotional_struggle,0.000000
mental_struggle,emotional_suppression,0.000000
mental_struggle,emotional_tension,0.000000
mental_struggle,emotional_triggers,0.000000
mental_struggle,emotional_unsettledness,0.000000
mental_struggle,energy_depletion,0.000000
mental_struggle,energy_expenditure,0.000000
mental_struggle,energy_level,0.000000
mental_struggle,engagement_effort_aversion,0.000000
mental_struggle,engagement_in_hobbies,0.000000
mental_struggle,engagement_with_world,0.000000
mental_struggle,environmental_change,0.000000
mental_struggle,environmental_control,0.000000
mental_struggle,environmental_disruption,0.000000
mental_struggle,environmental_instability,0.000000
mental_struggle,environmental_safety,0.000000
mental_struggle,environmental_scanning,0.000000
mental_struggle,environmental_stress,0.000000
mental_struggle,environmental_unsafety,0.000000
mental_struggle,exercise_routine,0.000000
mental_struggle,exhaustion,0.000000
mental_struggle,external_demands,0.000000
mental_struggle,external_pressure,0.000000
mental_struggle,family_support,0.000000
mental_struggle,fear,0.000000
mental_struggle,fear_of_abandonment,0.000000
mental_struggle,fear_of_chaos,0.000000
mental_struggle,fear_of_failure,0.000000
mental_struggle,fear_of_triggering_others,0.000000
mental_struggle,fear_of_vulnerability,0.000000
mental_struggle,feeling_trapped,0.000000
mental_struggle,feeling_unsafe,0.000000
mental_struggle,feeling_unsupported,0.000000
mental_struggle,financial_stress,0.000000
mental_struggle,focus,0.000000
mental_struggle,functional_impairment,0.000000
mental_struggle,gardening_hobby,0.000000
mental_struggle,geographic_location,0.000000
mental_struggle,geographic_relocation,0.000000
mental_struggle,health_consciousness,0.000000
mental_struggle,high_alert_state,0.000000
mental_struggle,home_environmental_stress,0.000000
mental_struggle,hopelessness,0.000000
mental_struggle,impulsivity,0.000000
mental_struggle,independent_living,0.000000
mental_struggle,insecurity,0.000000
mental_struggle,instability,0.000000
mental_struggle,instability_in_early_years,0.000000
mental_struggle,internal_alarm_management,0.000000
mental_struggle,internal_conflict,0.000000
mental_struggle,internal_instability,0.000000
mental_struggle,internal_map,0.000000
mental_struggle,internal_momentum,0.000000
mental_struggle,internal_noise,0.000000
mental_struggle,internal_restlessness,0.000000
mental_struggle,internal_strain,0.000000
mental_struggle,internalized_negativity,0.000000
mental_struggle,internalized_threat_response,0.000000
mental_struggle,intrusive_thoughts,0.000000
mental_struggle,lack_of_control,0.000000
mental_struggle,lack_of_peace,0.000000
mental_struggle,lack_of_purpose,0.000000
mental_struggle,lack_of_safety,0.000000
mental_struggle,life_changes,0.000000
mental_struggle,life_demand_balance,0.000000
mental_struggle,life_demands,0.000000
mental_struggle,life_stress,0.000000
mental_struggle,living_situation,0.000000
mental_struggle,loneliness,0.000000
mental_struggle,loss_of_balance,0.000000
mental_struggle,loss_of_control,0.000000
mental_struggle,loss_of_drive,0.000000
mental_struggle,loss_of_emotional_control,0.000000
mental_struggle,loss_of_energy,0.000000
mental_struggle,loss_of_interest,0.000000
mental_struggle,low_energy,0.000000
mental_struggle,marital_tension,0.000000
mental_struggle,mental_demands,0.000000
mental_struggle,mental_distraction,0.000000
mental_struggle,mental_focus,0.000000
mental_struggle,mental_load,0.000000
mental_struggle,mental_looping,0.000000
mental_struggle,mental_preoccupation,0.000000
mental_struggle,mental_rehearsal,0.000000
mental_struggle,mental_repetition,0.000000
mental_struggle,mental_rumination,0.000000
mental_struggle,mental_volatility,0.000000
mental_struggle,need_for_control,0.000000
mental_struggle,need_for_safety,0.000000
mental_struggle,need_for_security,0.000000
mental_struggle,negative_interactions,0.000000
mental_struggle,negative_outlook_on_future,0.000000
mental_struggle,negative_thought_patterns,0.000000
mental_struggle,new_environment,0.000000
mental_struggle,obligation_overload,0.000000
mental_struggle,obligations,0.000000
mental_struggle,obsessive_behavior,0.000000
mental_struggle,obsessive_thinking,0.000000
mental_struggle,occupation,0.000000
mental_struggle,operating_capacity,0.000000
mental_struggle,painting,0.000000
mental_struggle,painting_miniatures,0.000000
mental_struggle,parental_volatility,0.000000
mental_struggle,past_shaping_present,0.000000
mental_struggle,past_trauma,0.000000
mental_struggle,patterned_behavior,0.000000
mental_struggle,peace,0.000000
mental_struggle,perceived_current_environment,0.000000
mental_struggle,perceived_failure,0.000000
mental_struggle,perceived_lack_of_control,0.000000
mental_struggle,perceived_progress_towards_goals,0.000000
mental_struggle,perception_of_world,0.000000
mental_struggle,perfectionism,0.000000
mental_struggle,permanent_tension,0.000000
mental_struggle,perpetual_strain,0.000000
mental_struggle,persistence,0.000000
mental_struggle,persistent_anxiety,0.000000
mental_struggle,persistent_sense_of_instability,0.000000
mental_struggle,persistent_weight,0.000000
mental_struggle,pessimistic_expectations,0.000000
mental_struggle,physical_health,0.000000
mental_struggle,physical_sensation_of_anxiety,0.000000
mental_struggle,physical_symptoms,0.000000
mental_struggle,planning_ineffectiveness,0.000000
mental_struggle,poor_social_connections,0.000000
mental_struggle,poor_work_life_balance,0.000000
mental_struggle,pottery_hobby,0.000000
mental_struggle,powerlessness,0.000000
mental_struggle,preference_for_alone_time,0.000000
mental_struggle,preoccupation_with_past,0.000000
mental_struggle,pressure_handling_difficulty,0.000000
mental_struggle,pressure_sensitivity,0.000000
mental_struggle,productivity,0.000000
mental_struggle,projected_calm,0.000000
mental_struggle,reactive_behavior,0.000000
mental_struggle,reflective_thinking,0.000000
