doc_id,narrative_text,depression
doc_0438,"I've been thinking about my recent trip to Japan a lot lately. It was amazing, but coming back felt weird - like I was stuck between two worlds. I started taking up gardening as a hobby, which has been great, it helps me clear my mind. Sometimes when I'm digging into the soil, I think about all the things that could go wrong, and before I know it, I've spent hours just sitting there, lost in thought. I made some changes to my diet too, trying to eat healthier, but it's hard when you're used to eating whatever you want. Lately, I find myself wondering what other countries I could visit next, maybe somewhere in Europe. But then I start overthinking it, like how I'll afford it, or if I'll be able to take time off work. It's funny, when I'm traveling, I feel so carefree, but once I get home, all these worries come flooding back.",0
doc_0598,"I've noticed lately that I'm spending way more time alone than I used to. My friends will invite me out and I'll say yes at first, but then something just feels off and I end up backing out. It's like there's this constant voice telling me it's better to stay home, where it's safe. Sometimes my phone gets flooded with notifications from social media and it makes me anxious, so I put it away for days. That's when I realize how much I miss talking to people. But every time I try to reach out, it feels forced. I get caught up thinking about all these past conversations that didn't go well, and I wonder why anyone would even want to talk to me anyway. The other day, I saw an old friend at the grocery store and we exchanged numbers, but I still haven't texted them back. It's funny, I used to love going to that store, now it just reminds me of that awkward encounter. Lately, I've been trying to focus on work and keep myself busy, which helps take my mind off things.",0
doc_0408,"I've been feeling really overwhelmed lately. There's just so much going on at work and it seems like every day something else comes up that I need to deal with. Sometimes I get home and I'm too tired to even make dinner, so I end up ordering takeout, which isn't great for my diet. I've actually been thinking about making some changes to how I eat, maybe trying out some new recipes. Lately, I've had this urge to just pick up and travel somewhere, anywhere, just to get away from all the stress. But then I think about all the things I'd be leaving behind, and it feels impossible. On the weekends, I've started taking up painting again - it's been years since I last did it, but it feels good to have something just for myself. Some days are better than others, but overall, I'm managing to keep my head above water.",0
doc_0717,"I've been thinking about my childhood a lot lately, all those times I felt so alone. It still feels like a weight inside me. Sometimes it gets overwhelming when things pile up at work and I just want to go home and be by myself. But then I start thinking about all the stuff I need to do and it's hard to quiet my mind. I went to visit some friends recently and we took a trip together, it was nice to get out of my routine. We traveled to the mountains and it was really beautiful. For a moment, I forgot about everything else. But coming back to reality is always tough. Lately, I've noticed I'm withdrawing from people more often, I don't know why, maybe it's just easier that way. My mind starts racing with thoughts and it's exhausting trying to keep up with them.",0
doc_0682,"I've been having trouble sleeping lately, I wake up in the middle of the night and my mind starts racing. It feels like there's this constant tension inside me, it's hard to relax even when I'm doing things I enjoy. I recently started taking painting classes, which I love, but sometimes I find myself getting really frustrated with how my paintings turn out. I've also been thinking about moving to a new apartment, something about the current place just doesn't feel right anymore. Traveling has been on my mind too, I wish I could just take a break and go somewhere new. I guess what's bothering me most is that I feel overwhelmed by all these emotions and thoughts, it's like they're swirling around each other and I don't know how to calm them down. Sometimes I'll be in the middle of something and suddenly I'll feel this surge of anxiety, it's really unsettling. I just want to find a way to manage all this and feel more grounded again.",0
doc_0141,"I've just started this painting class and it's really helping me unwind after work. It's amazing how focused I can get when I'm mixing colors and trying to capture a scene. My job has been pretty demanding lately with this promotion, lots of new responsibilities. There was a point where I thought I was going to burn out completely, but somehow I managed to keep my head above water. I also changed my diet recently, cut down on a lot of junk food, and that seems to make a difference too - more energy, you know? Sometimes I still find myself overwhelmed by all these changes and expectations. That's when I turn to painting; it clears my mind and helps me see things from a different perspective. I guess what I'm trying to say is, despite all the chaos, I'm finding ways to cope, to enjoy life amidst all this stress.",0
doc_0522,"I've just been really caught up in my thoughts lately, you know? It feels like there's this constant chatter going on inside my head and it's hard to quiet down. Sometimes I'll be doing something completely normal, like cooking dinner or walking home from work, and suddenly I'm thinking about all these things that happened years ago. Like, why did I say that one thing to my friend back then, or what would have happened if I took that other job. It's like my mind is trying to replay every decision I ever made, over and over. And sometimes it gets so loud that I have trouble focusing on what's right in front of me. My sister was over last weekend and we were watching TV together, but honestly, I wasn't even paying attention to what was on - I was too busy thinking about all this other stuff. Even when I try to relax, like when I'm reading before bed, my brain just starts wandering off again. It's exhausting, trying to keep up with myself like this.",0
doc_0506,"""I've been pretty busy lately with work, trying to balance everything. Recently, I started taking pottery classes which has been really fun, it's something I look forward to after a long day. I just got my own place too, so that's been an adjustment, setting up everything from scratch. It's nice having my own space though, feels like I can finally relax when I'm home. Sometimes it gets overwhelming with all these changes happening at once, but I feel like I'm managing okay. The pottery helps me unwind, I get lost in creating something and forget about other stuff. I'm still getting used to being alone in this big house, the silence can be weird at times, but overall, things are falling into place.",0
doc_0093,"I've been dealing with this really tough situation at work where my boss keeps piling more tasks on me. It feels like I'm drowning in a sea of responsibilities. Sometimes I just want to go home, lock myself in my room, and forget about it all. I used to love spending time with friends, going out, laughing together, but lately, I've found myself making excuses to avoid them. My apartment has become my safe haven, where I can escape from all the chaos outside. The other day, I was watching TV when suddenly I heard a loud noise from the neighbor's place - it startled me, but after a while, I tuned it back out and continued watching. Lately, I've noticed I'm getting tired easily, even simple things feel exhausting. Despite all this, I still manage to find moments of joy, like when I'm cooking dinner or playing with my cat - those small pleasures keep me going.",0
doc_0048,"I've just been feeling really down lately. Everything seems to weigh heavily on me, even things that normally wouldn't bother me at all. It feels like nothing's going right. I grew up with a lot of uncertainty, never knowing what was coming next, and it seems like that's still my life now. Stress is just something I'm used to, you know? But this...this is different. It's hard to get out of bed some mornings, thinking about facing another day of bills piling up and trying to make ends meet after we had to move into a new place. And then there's the whole thing with changing my diet, trying to eat healthier, which sounds good but honestly, it just adds more pressure. Sometimes I wonder how people do it, you know, keep everything together without falling apart. Lately, though, it feels like I'm barely holding on.",1
doc_0112,"""I've had some big changes at work lately. I got promoted, which has been really exciting, but also super stressful. There's just so much more responsibility now, you know? Sometimes it feels like I'm learning everything from scratch all over again. When I do get some time off, I love traveling - it helps me clear my head. Actually, I was thinking about planning another trip soon. On a completely different note, I've been trying to make some healthier choices with my diet, which hasn't been easy. Some days are better than others. Despite all this, things seem to be falling into place, slowly but surely.",0
doc_0156,"""I've had my fair share of tough times growing up, it was hard at home when I was younger. Lately, things have been getting to me more than usual - work has been really demanding and I find myself questioning whether I'm doing anything right. Sometimes I just want to step back from everyone and be alone for a bit, which isn't like me because I love spending time with friends and family. It feels overwhelming trying to balance everything and sometimes I get so caught up in worrying about what needs to get done tomorrow that I forget to enjoy today. My neighbor's dog won't stop barking and it's driving me crazy, but that's just another thing to deal with, you know? Despite all this, I wake up each morning looking forward to the day ahead, even though some days are definitely tougher than others.",0
doc_0643,"I've recently started taking up painting as a hobby, which has been really enjoyable. It's nice to have something to look forward to after work. Speaking of which, I got promoted at my job last month, so things have been pretty busy lately. My workload has increased significantly, but it's a good kind of stress, you know? I'm learning a lot and feeling more confident in my abilities. On the weekends, I love to travel to nearby cities and explore new places. It's amazing how much there is to discover just a few hours away from home. Sometimes I get caught up in planning these trips and forget about other things, like my new painting class. But overall, I'd say life is treating me well right now. I'm excited to see where this new hobby takes me and what other adventures await.",0
doc_0743,"I've been really excited lately about this new hobby I picked up - painting. It's become something I look forward to every day after work. Actually, I got a promotion at my job recently which has been keeping me pretty busy, but it feels good to have more responsibilities. The only thing that's been on my mind is finding a new place to live, our lease is ending soon and I'm not sure where we'll end up. Sometimes I worry about the commute to work being too long, or the neighborhood not being safe. But when I'm painting, all those thoughts just fade away and I can focus on creating something beautiful. It's amazing how much joy such a simple activity can bring. My friends have even started asking me to paint pieces for them, so that's been a nice boost to my confidence. I guess what I'm trying to say is, despite the uncertainty with the housing situation, I'm feeling pretty positive about life right now.",0
doc_0741,"I don't know how to stop thinking about things. My mind just keeps going over and over all these thoughts, like I'm stuck in some kind of loop. Sometimes it feels like there's this huge weight on me, pressing down. It's hard to explain, but everything feels so heavy. I wake up in the morning already feeling tired, like I've been running for miles. The other day, I saw my neighbor getting ready for work and I just felt... stuck. They were moving forward with their life and I was just standing still. I've been feeling really down lately, to be honest. It's like nothing is interesting anymore, and even when good things happen, they just feel empty. I find myself wondering what's wrong with me, why can't I just enjoy life like everyone else seems to.",1
doc_0611,"I've just been really overwhelmed lately with work and family stuff. My boss has been piling on more tasks than usual and my sister's wedding is coming up soon, so there's a lot going on at home too. Sometimes it feels like everything is moving too fast and I'm stuck trying to catch up. Like yesterday, I spilled coffee all over my shirt before an important meeting and then got caught in a huge traffic jam, which made me late. It was one of those days where everything seemed to go wrong from the start. Despite all this chaos, I'm managing to keep up with things, though some days are definitely tougher than others. I've started taking short walks during lunch breaks to clear my head, and talking to friends helps me put things into perspective. It's funny, my cat always seems to know when I'm stressed - she curls up next to me and starts purring, and somehow that makes me feel a bit better. All these little moments help me stay grounded amidst all the craziness.",0
doc_0065,"I've been trying to make some changes lately. Started with my diet, actually. Been eating healthier, cutting back on junk food. It feels like it's helping me have more energy throughout the day. But at the same time, I'm finding myself getting really stressed about work. There's just so much going on right now, and I feel overwhelmed by all these tasks piling up. Sometimes I wish I could just step away from it all and take a break. My sister's wedding is coming up too, which is exciting, but also adds to the chaos. I love her, and I want to support her, but it feels like one more thing to worry about. Lately, I've noticed I get anxious when thinking about all these responsibilities. I guess what I'm saying is, even though some things are improving, others seem to be getting tougher. And honestly, it's hard to balance everything without feeling completely exhausted.",0
doc_0394,"I guess what's really been getting to me lately is just how overwhelming my schedule has become. Between work and trying to see friends, it feels like there aren't enough hours in the day. Sometimes I find myself lying awake at night thinking about all the things I need to get done tomorrow, which makes it hard to fall asleep. My sister's wedding is coming up soon too, so there's that added pressure. I've been looking forward to it, but now it just seems like another thing to worry about. There was this one day last week where I had to skip lunch because I had back-to-back meetings, and by the evening, I was so exhausted I could barely eat dinner. The noise from the construction outside my apartment hasn't been helping either; some mornings it feels like they're drilling right into my room. Despite all this, I'm managing to keep up with everything, even if it doesn't always feel like it.",0
doc_0390,"I've had some really tough times growing up. It feels like it took me a while to find my footing after moving into this new place - everything just felt so different from what I was used to. To be honest, adjusting to the city has been overwhelming at times. Sometimes it feels like there's just too much going on and I'm struggling to keep up with work and trying to make ends meet. Lately, I've been noticing that small changes can really throw me off - like when I changed my diet, it affected my whole routine. I guess what I'm saying is, it's hard to find stability when everything around me seems to be shifting all the time. The other day, I found myself thinking about how nice it would be to just go back to something familiar, you know? But then I think about all the good things here, like my friends, and it makes me want to stick it out.",0
doc_0642,"""I've just started this pottery class, it's really helping me unwind after work. My mind still wanders sometimes, thinking about all the things that need doing tomorrow, but when my hands are shaping clay, it feels like time stands still. Lately, I've noticed I'm better at dealing with those nagging thoughts that used to keep me up at night. The other day, while working on a piece, I found myself replaying an argument from months ago, but instead of getting worked up, I just focused on the texture of the clay beneath my fingers. It was almost meditative. Even though my days can get pretty hectic and overwhelming, I feel more... grounded, I suppose. That new hobby has become something I look forward to, a little escape from everything else.",0
doc_0480,"Lately, I've been thinking about making some changes in my life. I've started reading a lot about different diets and how they can affect your overall well-being. It's really interesting stuff. Sometimes I get overwhelmed with all the information out there, it feels like every other day there's something new to try. But at the same time, it's kind of exciting to think about what might work best for me. My sister's been trying this new vegan thing and she looks amazing, so maybe I'll give that a shot. We were talking about it over dinner last night and I realized I haven't had a decent salad in ages. Maybe that's where I start. I just want to find something that makes me feel good, you know? Like, genuinely good. Not just about looking good, but actually feeling healthy from the inside out. It's funny, sometimes when I'm browsing through social media, everyone seems to have their lives together except me, but then I remind myself that nobody posts their failures online. That helps put things into perspective a bit. Anyway, I guess what I'm saying is, I'm just trying to figure some things out right now. Trying to find what works for me, one step at a time.",0
doc_0542,"I've been thinking about my recent trip to Europe. It was really refreshing to get out of my routine and explore new places. I remember walking along the Seine River in Paris and feeling so carefree. I even tried some delicious French cuisine, which was a nice change from my usual meals. When I got back home, I found out that I got a promotion at work, which has been keeping me pretty busy lately. Sometimes it feels overwhelming, but I'm trying to stay organized and manage my time effectively. Occasionally, I find myself daydreaming about traveling again and experiencing different cultures. My mind starts to wander when I'm working late hours, but I always try to focus on the task at hand. Overall, I'm just taking things one step at a time and enjoying the process of learning and growing in my career.",0
doc_0257,"I've just been really stressed out lately with work and trying to balance my social life. Sometimes it feels like there's too much going on at once and I get overwhelmed. Like last weekend, we had a big project due and I was up late every night working on it, then my friends wanted me to go out on Saturday and I couldn't say no because we hadn't hung out in ages. It all felt so chaotic. My sister's wedding is coming up soon too, which I'm excited about but also adds another thing to worry about. On top of all this, our neighbor's dog has been barking nonstop, making it hard to focus when I'm trying to relax at home. Despite all these things, I generally wake up feeling pretty okay, ready to tackle whatever comes next. The stress is there, but I'm managing, you know? I just wish I had more hours in the day sometimes to get everything done without feeling rushed all the time.",0
doc_0567,"I've been thinking about my life lately. Everything feels so different now that I'm back from traveling. I just got back a few months ago and it's like I see things with fresh eyes. I started taking up gardening as a hobby and it's really helped me unwind after work. My friends even joke that I'm becoming a green thumb. Sometimes I wish I could go back to those carefree days of exploring new places, but at the same time, I'm excited for what's ahead. I recently moved into a new apartment and it's been a big adjustment, but slowly starting to feel like home. There's still a lot to unpack, literally and figuratively, but I'm looking forward to making this space my own. Life has its ups and downs, but right now, I feel pretty grounded, you know? Like I can tackle whatever comes next. And that feels good.",0
doc_0011,"I've just been really overwhelmed lately. My job has been crazy with this promotion I got a few months ago - it's a lot more responsibility than I expected. Sometimes I find myself feeling like I'm drowning in tasks and emails. On top of that, my wife and I were planning this big trip to Europe, which was supposed to be our break from all this chaos, but now she's getting cold feet about traveling due to the current situation. It feels like everything is piling up on me at once. Lately, I picked up painting again, something I hadn't done since college, and it's been helping me unwind after long days. But even with that, some evenings when I'm alone, I get this restless feeling that I just can't shake off. It's hard to explain, but it's like there's this constant hum of tension inside me, waiting to spill over. I wish I could just calm down and enjoy things without always worrying about what's next.",0
doc_0117,"I've just been really overwhelmed lately. Everything feels like it's changing at once - we're moving into a new house soon and I'm trying to get used to the idea of living somewhere else. It's been hard to focus on work with all this going on. Sometimes I find myself getting stuck on thoughts about what could go wrong with the move, and before I know it, hours have passed and I haven't accomplished anything. I was thinking about taking up painting again, something I loved doing when I traveled last year. It helped me clear my mind back then, so maybe it'll do the same now. Lately, I've noticed I get anxious about little things, like what if I forget something important on moving day. But overall, I'm managing, you know? Just taking things one step at a time and reminding myself that it's okay to feel unsure sometimes.",0
doc_0725,"""I've been really down lately, it feels like nothing's going right. Growing up wasn't easy, there were times when things felt pretty tough at home. Lately, I started thinking about changing my diet, maybe eating healthier could help me feel better. Sometimes I wonder what it would be like to just get away from everything, you know, travel somewhere new and start fresh. But even thinking about planning a trip feels overwhelming. It's hard to explain, but everything just feels so heavy all the time.",1
doc_0696,"I've been thinking about traveling more often. Just small trips around the country, nothing too crazy. It feels like it could help me clear my head. Lately, I've been stressed with all these changes happening at home - we just moved into a new place and it's been an adjustment. My routine is all over the place now. Sometimes I find myself wandering around the house trying to remember where I put things. It's funny how something like a change in environment can throw you off so much. But despite all this chaos, I'm managing to stay on top of work and other responsibilities, which is a relief. The idea of getting away for a bit seems really appealing right now, maybe take some time to figure out what I want next in life. Traveling always brings me excitement, and I think it could be exactly what I need to get back into a groove.",0
doc_0740,"I've recently started this new hobby - painting. It's really helped me unwind after a long day at work. Speaking of which, I just got a promotion, so things have been pretty hectic lately. There's a lot more responsibility now, but it feels good to know my hard work paid off. Sometimes I get stressed about meeting deadlines, but overall, I'm managing. I actually just booked a trip for next month, something I've been wanting to do for years. The thought of traveling and exploring new places is really exciting. With all these changes happening, I feel like I'm finding a better balance between work and play. My new hobby has definitely been a highlight, it's given me something to look forward to outside of work. I'm looking forward to seeing where this new chapter takes me.",0
doc_0778,"I've been having trouble adjusting to this new place. Everything feels so different from what I'm used to. The noise from the street at night keeps me awake sometimes, but it's not like I can do anything about it. I just wish I could find some peace and quiet when I need it. My mind starts racing with all sorts of thoughts, mostly about how I ended up here and whether I made the right decision leaving my old neighborhood. It's been tough, you know? Growing up, things weren't easy, and lately, it feels like life has just been piling more on top of that. I get overwhelmed thinking about finding a job and making ends meet in a city where everything seems to cost an arm and a leg. Despite all this, I'm managing, day by day. Some days are harder than others, but I'm trying to focus on the good things, like being closer to some friends now and exploring new places. It's a mixed bag, really. Sometimes I wonder what would have happened if I'd stayed, but I try not to dwell on it too much. I guess I'm just taking it one step at a time and hoping things will settle down eventually.",0
doc_0720,"""I've had my share of tough days lately. It feels like every little thing adds up, you know? My mom's still dealing with her stuff from when we were kids, and it affects me more than I thought. Sometimes I get overwhelmed at work, just trying to keep up with all the tasks and meetings. Like last week, we had a big project due and our team lead was out sick, so I had to take charge. That was stressful, but somehow I managed to pull it off. On the weekends, I try to unwind by going to the park or reading a book. It helps clear my head. Lately, though, I've noticed I'm having trouble sleeping, which doesn't help. But despite all this, I'm finding ways to cope, day by day.",0
doc_0445,"I've just been having trouble managing my emotions lately. It feels like tiny things can set me off, and then I'm stuck in this cycle where I overthink everything. Sometimes it gets so overwhelming that I just want to pull away from everyone and be alone. My friends and family notice when I do this, and they try to reach out, but honestly, it's hard for me to explain what's going on inside my head. Recently, I got a promotion at work, which should be great news, but even that doesn't feel as exciting as it would have before. I find myself wondering why I'm not more enthusiastic about it. The other day, I was at the grocery store, and someone cut in front of me in line - usually, something like that wouldn't bother me, but I ended up getting really frustrated. It's these little moments that make me realize how on edge I am all the time.",0
doc_0161,"I've really been struggling lately with wanting to just stay home all the time. It feels like too much effort to go out and see people, even my friends. Sometimes I think about how things were before I moved into this new apartment - it was easier then, I knew more people around me. Now, it's just so quiet and lonely here. Lately, I've also been trying to change what I eat, hoping maybe that would help improve my mood or something. But honestly, nothing seems to be working. I find myself thinking about all the times I used to enjoy going out, and now those same activities just seem daunting. My days blend together - wake up, try to get some work done, watch TV, sleep. That's pretty much it. Occasionally, I'll get a call from someone, which is nice, but even talking to them can feel like a chore sometimes.",0
doc_0704,"I've just been really overwhelmed lately. There's always something going on at work, it feels like my boss never stops piling tasks on me and I'm constantly worried about meeting deadlines. Sometimes when I get home, I don't even want to talk to anyone, I just shut myself away and try to unwind. It's weird because I used to love being around people, now it all just feels too much. Lately, though, I started taking up painting and it's been a nice distraction. My sister asked me to join her book club, so maybe getting out more will help. Honestly, some days are better than others, but most of the time I manage to keep my head above water, you know? The other day, I was walking home from class and saw this guy playing an amazing guitar solo on the street corner - it made me pause for a moment and forget about everything else. It's funny how little things can shift your perspective sometimes. Anyway, that's where I am right now.",0
doc_0003,"I've been having this heavy feeling inside me lately, it feels like nothing can lift my spirits. Sometimes I think about all the things that happened when I was younger, and how it affected me growing up - it still weighs on me today. Lately, I've found myself withdrawing from people more often, just wanting to be alone with my thoughts. Even small tasks seem overwhelming, and I get caught up in thinking about everything that could go wrong. Traveling used to bring me joy, but now even planning a trip feels exhausting. Changing my diet and moving into a new place were supposed to be positive changes, but honestly, they just add to my stress levels. It's hard to explain, but everything feels like too much right now, and I'm struggling to find happiness in anything. I just wish I could shake off this constant sadness that follows me everywhere.",1
doc_0667,"I've just been really down lately. Everything feels like it's too much to handle and nothing seems enjoyable anymore. Even simple things like getting out of bed or eating feel like huge tasks. I used to love cooking, but now even thinking about making dinner exhausts me. I recently moved into a new apartment, which was supposed to be exciting, but all it does is make me feel overwhelmed with all these changes happening at once. I also started trying to eat healthier, but it's hard when you don't feel like doing anything. Sometimes I find myself just sitting there, lost in thought, thinking about how my life has turned out so differently than what I imagined. It feels like one thing after another keeps piling up. Traveling, which usually clears my head, hasn't even been helping lately. Nothing seems to shake this heavy feeling off my shoulders.",1
doc_0513,"I've been thinking about my recent trip to Europe. It was amazing, I felt so free being able to explore all these new cities. Sometimes when I'm walking around, I get this sense of wonder at how different everything is from what I'm used to. The food, the architecture, it's just so cool to see how other people live. But even with all the excitement, there are moments where I feel a little overwhelmed by the crowds and noise. Like, sometimes I wish I could just find a quiet spot to sit and clear my head. I guess that's part of traveling though - you can't always control your environment. Still, it's worth it to me. I love the challenge of navigating unfamiliar places and meeting new people. My phone died yesterday, which was kind of frustrating, but I managed to ask for directions and find my way back to the hostel without too much trouble. It was actually nice to be disconnected for a bit and just focus on where I was.",0
doc_0182,"I've just been really down lately. Everything feels heavy, like there's this weight inside me that I just can't shake off. It started after my promotion at work - sounds weird, I know, you'd think it would make me happy, but somehow it just made things harder. I'm constantly worried about meeting expectations now, and it's taking a toll on me. Sometimes I wonder if changing my diet could help, maybe eating healthier could give me more energy or something, but honestly, even thinking about food right now feels exhausting. Growing up wasn't easy for me, we didn't have much and there were times when things felt really tough at home. I guess what I'm trying to say is, I just feel really lost and overwhelmed all the time, like nothing is going right, and it's hard to see a way out of this darkness.",1
doc_0520,"I've been really down lately. Everything feels so overwhelming. It's like there's this weight on me all the time, and it's hard to find any motivation for anything. We just moved into a new place, which was supposed to be exciting, but honestly, it just feels like another thing to deal with. Sometimes I get caught up in thinking about how my life isn't turning out the way I wanted it to, and then I start wondering what the point of even trying is. I started taking pottery classes, hoping it would help take my mind off things, but even that doesn't seem to stick. It's like my mind keeps wandering back to all these negative thoughts. I feel so disconnected from everyone around me, like I'm going through the motions of living without actually being here. It's exhausting trying to pretend like everything is okay when it's not.",1
doc_0108,"I've been thinking about making some changes to my lifestyle lately. I started reading about different diets and how they can impact your overall well-being. It got me curious, so I decided to try out this new way of eating. It's been a few weeks now, and I have to say, I do feel a bit more energetic. Maybe it's just in my head, but it seems like my body is responding positively. I've also been itching to travel more often. There's something about exploring new places and meeting new people that really excites me. I recently booked a trip to Europe, and I'm counting down the days until I leave. The thought of experiencing all the different cultures and trying new foods is what gets me going in the morning. Sometimes I get stressed about work, but these thoughts of traveling and the small changes I'm making to my daily routine keep my mind occupied and help me stay focused.",0
doc_0305,"""I've just felt so overwhelmed lately, like there's this constant weight on me. My job has been really demanding and it seems like every time I think things are going to calm down, something else pops up. I find myself lying awake at night thinking about all the things I need to do tomorrow, and it feels like my mind is racing a mile a minute. Sometimes I'll be driving home from work and I'll get caught behind someone who's going super slow, and I just feel this surge of frustration. But when I get home, my family always knows how to make me laugh, even on my worst days. We'll sit down together for dinner and just talk about our day, and for a little while, everything else fades away. It's funny, sometimes I'll be in the middle of cooking and I'll start thinking about work again, but then my kids will start arguing over whose turn it is to control the TV remote, and suddenly work doesn't seem so important anymore.",0
doc_0729,"I've just felt really down lately. Everything seems to take so much more effort than it used to. Even getting out of bed in the morning feels like climbing a mountain. I find myself thinking about all the things that could go wrong, over and over again. It's hard to stop once I start. Sometimes I'll be sitting there, going through my day, and suddenly I'm replaying some conversation from weeks ago, wondering what I could've said differently. It's exhausting. Lately, I started trying this new painting hobby, which is nice, I guess. It distracts me for a bit, but then my mind starts wandering back to all those thoughts again. I just wish I could quiet my mind and enjoy things without all these worries creeping in. I've also noticed I've been avoiding seeing friends, which isn't like me. It's just too much to deal with right now. I feel so alone in this.",1
doc_0754,"I've been trying this new painting class on weekends. It's really helped me unwind after a long week at work. Lately, things have felt pretty overwhelming - my job has been keeping me up at night with all these looming deadlines. Sometimes it feels like everything is piling up and I just want to take a step back and breathe. But when I'm painting, it's like nothing else matters. The stress is still there, I guess, but it doesn't feel so suffocating. My friend's birthday party last weekend was a bit of a mess, we had some issues with the catering, but even that didn't get to me as much as it normally would have. Maybe I'm finally learning to handle things better. I don't know, maybe it's the painting, or maybe I'm just getting used to dealing with all this stuff. Either way, it feels like something's shifted, and that's a relief.",0
doc_0646,"I've been having trouble sleeping lately, my mind just keeps racing. I think about all the things I need to do tomorrow, or stuff from work that didn't go so well today. Sometimes it feels like there's this constant hum in the background, you know? It's hard to explain, but it's always there, making me feel a bit anxious. Like when I'm trying to relax after dinner, I'll start thinking about some project deadline and my brain just won't shut off. The other day, my neighbor was blasting music late at night, which didn't help, but even without that, I'd still lie awake for hours. I guess what I'm trying to say is, I feel pretty overwhelmed most days, but I manage to get by, focusing on one thing at a time. My sister came over last weekend and we had a great time cooking together; moments like those make me realize I can handle whatever comes next.",0
doc_0382,"I've been really struggling lately. Everything feels so overwhelming, like I'm drowning in my responsibilities. I just had to move into a new apartment, which was supposed to be exciting, but it's just another thing to deal with. My mind keeps racing at night, thinking about all the things I need to do tomorrow. Sometimes I wake up feeling really down, like there's this heavy weight inside me that I just can't shake off. It's hard to explain, but it's like nothing seems enjoyable anymore, even the things I used to love doing. I feel lost and alone, like I'm just going through the motions every day without any sense of purpose. It's been really tough, and some days it feels like it's all just too much to handle. I guess what I'm trying to say is, I just feel really depressed right now, and I don't know how to make it stop.",1
doc_0165,"I've just felt really overwhelmed lately, like every little thing adds up. At work, we're short-staffed so I'm taking on more responsibilities after my promotion. It's exhausting, both mentally and physically. Sometimes it feels like there's this constant buzzing in my head, you know? And when I get home, all I want to do is curl up and forget about everything for a while. But then I think about all the things I need to do tomorrow, and it starts all over again. My sister keeps telling me I need to take care of myself, maybe try changing my diet or something. Honestly, I wish I could just go back to how things were before the promotion - simpler times, less pressure. We did plan a trip recently, which was nice, but even that felt stressful with all the planning. Lately, I've also noticed I'm not reaching out to friends as much, which isn't like me at all. I guess I just don't have the energy anymore.",0
doc_0553,"I've just been really down lately. Everything feels like such an effort, even getting out of bed in the morning. I find myself wondering what the point of it all is. I had a big argument with my sister last week and we haven't spoken since, which doesn't help. The silence between us is deafening. Sometimes I get lost in these thoughts about my childhood, and how things could have been different. It's hard to shake off this feeling of being stuck, like nothing will ever change. My job has been stressing me out too, constant deadlines and demands. Yesterday, I saw an old friend on the street and they looked so happy, and for a moment, it felt like a punch to the gut. I just wish I could feel that way again. Lately, even the little things, like taking a walk outside, don't bring me joy like they used to. It's all just so... gray.",1
doc_0544,"I've been thinking about my job a lot lately. Sometimes it feels like I'm just going through the motions, you know? Like I'm doing what needs to be done, but there's nothing really exciting happening. My friends all seem to love their jobs, or at least find them interesting. It makes me wonder if something's wrong with me. We had a big meeting last week and everyone was talking about their projects, sharing stories and laughing together. I just sat there, feeling like an outsider looking in. It wasn't always this way - I used to enjoy my work, but now it just feels stale. I've started taking up gardening again, which has been nice. The other day, I saw a squirrel in my backyard, and it made me smile. But even little things like that don't seem to stick with me for long. Lately, I've been getting frustrated with the traffic on my commute home from work. It's just one more thing that's wearing me down, I guess.",0
doc_0000,"I've just been really overwhelmed lately. It feels like every little thing is piling up and I don't know how to deal with it all. My job has been stressful, my family's been on my case about something stupid, and I just feel like I'm losing control. Sometimes I wonder how people do it, you know? They seem so put together and I'm over here barely holding on. I try to talk to friends, but even that feels forced sometimes. Like, we'll be hanging out and I'll start to open up, but then someone will say something that makes me feel silly for worrying about what I'm worrying about, so I just shut down. It's hard to explain. I guess I just wish things could be simpler. I wish I didn't feel like I was drowning all the time. My sister's wedding is coming up and I'm supposed to be excited, but honestly, it's just another thing to worry about. I love her, but it's all just too much right now.",0
doc_0331,"I'm still trying to get used to this new apartment. It's nice, I guess, but it feels so different from my old place. And with all the moving chaos, I haven't been cooking much lately, just eating whatever's easy. My diet has changed a lot since then. Sometimes I wake up in the middle of the night thinking about stuff that happened when I was younger, things that I thought were long behind me. But despite all these changes and stresses, I've found ways to manage them, like taking short walks around the block when I start feeling overwhelmed. The other day, I saw a flyer about community gardening, which sounds interesting - maybe something to look into soon.",0
doc_0501,"I've just been really down lately. Everything feels like it's weighing me down and nothing seems enjoyable anymore. I wake up every morning with this heavy feeling inside, like something's crushing my chest. It's hard to explain, but even little things that used to make me happy now just seem pointless. I've started taking up painting again, which was always something I loved, but even that doesn't bring me the joy it used to. We recently moved into a new house, and while it's nice, it still doesn't feel like home. Sometimes I find myself thinking about all the bad things that happened when I was younger, and how they might have shaped who I am today. Lately, I've been replaying conversations over and over in my head, wondering what I could've done differently. It's exhausting, both mentally and physically. I just wish I could shake off this persistent sadness that follows me everywhere.",1
